wind_mps,roof_pitch_deg,diameter_in,beta_scale,beta_prescribed,V3_mps,V4_mps,vn3_mps,vn4_mps,vt3_mps,vt4_mps,Fn3_N,Fn4_N,Fn_evidence_status,Fn4_evidence_status
0.0,15.0,1.5,1.0,0.008897861111111112,23.197562128485032,23.40397081442066,22.4071243668489,22.606499847364514,6.003970878800894,6.057393377795619,1902.1122891125897,1921.8386219019872,published_analytical_application,published_analytical_application
0.0,15.0,1.5,1.5,0.013346791666666667,23.197562128485032,23.50717515738848,22.4071243668489,22.706187587622328,6.003970878800894,6.084104627292984,1902.1122891125897,1931.7353642036635,published_analytical_application,published_analytical_application
0.0,15.0,1.5,2.0,0.017795722222222223,23.197562128485032,23.610379500356295,22.4071243668489,22.805875327880134,6.003970878800894,6.1108158767903475,1902.1122891125897,1941.6548204425092,published_analytical_application,published_analytical_application
0.0,15.0,1.75,0.0,0.0,24.65836052787257,24.65836052787257,23.81814726781906,23.81814726781906,6.382053325617668,6.382053325617668,2697.5221380170296,2697.5221380170296,published_analytical_application,published_analytical_application
0.0,15.0,1.75,0.5,0.0050416666666666665,24.65836052787257,24.782679762200594,23.81814726781906,23.93823042696098,6.382053325617668,6.414229511134323,2697.5221380170296,2713.9695833333485,published_analytical_application,published_analytical_application
0.0,15.0,1.75,1.0,0.010083333333333333,24.65836052787257,24.906998996528618,23.81814726781906,24.0583135861029,6.382053325617668,6.446405696650979,2697.5221380170296,2730.4695780230863,published_analytical_application,published_analytical_application
0.0,15.0,1.75,1.5,0.015125,24.65836052787257,25.031318230856645,23.81814726781906,24.178396745244825,6.382053325617668,6.478581882167635,2697.5221380170296,2747.022806447332,published_analytical_application,published_analytical_application
0.0,15.0,1.75,2.0,0.020166666666666666,24.65836052787257,25.155637465184668,23.81814726781906,24.298479904386745,6.382053325617668,6.510758067684291,2697.5221380170296,2763.629963465334,published_analytical_application,published_analytical_application
0.0,15.0,2.0,0.0,0.0,25.91243868330134,25.91243868330134,25.029493746332662,25.029493746332662,6.7066326362896715,6.7066326362896715,3647.703755810834,3647.703755810834,published_analytical_application,published_analytical_application
0.0,15.0,2.0,0.5,0.005671458333333333,25.91243868330134,26.059399999608736,25.029493746332662,25.171447477219417,6.7066326362896715,6.744669023843363,3647.703755810834,3673.635930104278,published_analytical_application,published_analytical_application
0.0,15.0,2.0,1.0,0.011342916666666666,25.91243868330134,26.206361315916137,25.029493746332662,25.31340120810617,6.7066326362896715,6.782705411397054,3647.703755810834,3699.6792941749773,published_analytical_application,published_analytical_application
0.0,15.0,2.0,1.5,0.017014374999999998,25.91243868330134,26.353322632223534,25.029493746332662,25.455354938992922,6.7066326362896715,6.820741798950745,3647.703755810834,3725.8355623554435,published_analytical_application,published_analytical_application
0.0,15.0,2.0,2.0,0.022685833333333332,25.91243868330134,26.50028394853093,25.029493746332662,25.597308669879673,6.7066326362896715,6.858778186504433,3647.703755810834,3752.1064821164973,published_analytical_application,published_analytical_application
0.0,15.0,2.5,0.0,0.0,27.891703804293886,27.891703804293886,26.94131704377252,26.94131704377252,7.218904144909688,7.218904144909688,6008.027088037336,6008.027088037336,published_analytical_application,published_analytical_application
0.0,15.0,2.5,0.5,0.007041666666666666,27.891703804293886,28.08810788524912,26.94131704377252,27.13102881795575,7.218904144909688,7.2697372615967595,6008.027088037336,6064.550517644352,published_analytical_application,published_analytical_application
0.0,15.0,2.5,1.0,0.014083333333333331,27.891703804293886,28.284511966204356,26.94131704377252,27.320740592138982,7.218904144909688,7.320570378283833,6008.027088037336,6121.464305797797,published_analytical_application,published_analytical_application
0.0,15.0,2.5,1.5,0.021124999999999998,27.891703804293886,28.480916047159596,26.94131704377252,27.51045236632222,7.218904144909688,7.371403494970906,6008.027088037336,6178.776752678265,published_analytical_application,published_analytical_application
0.0,15.0,2.5,2.0,0.028166666666666663,27.891703804293886,28.677320128114832,26.94131704377252,27.70016414050545,7.218904144909688,7.422236611657979,6008.027088037336,6236.496396736829,published_analytical_application,published_analytical_application
0.0,15.0,3.0,0.0,0.0,29.257873487113116,29.257873487113116,28.26093562350076,28.26093562350076,7.572494877664975,7.572494877664975,8934.249159789733,8934.249159789733,published_analytical_application,published_analytical_application
0.0,15.0,3.0,0.5,0.00855998611111111,29.257873487113116,29.50832047780345,28.26093562350076,28.502848839924933,7.572494877664975,7.637315328644248,8934.249159789733,9041.817455920647,published_analytical_application,published_analytical_application
