wind_speed_mps,direction,wind_x_mps,roof_pitch_deg,diameter_in,vx_impact_mps,vz_impact_mps,V_impact_mps,vn_M3_mps,vt_M3_mps,vn_M4_mps,vt_M4_mps,Fn_M3_N,Fn_M4_N,Fn_evidence
10.0,with_pitch_downhill,-10.0,15.0,1.5,-9.999999767553012,-23.197561757528977,25.261173109050798,19.81893361766937,15.663228821154538,20.050466430049536,15.72526785125311,1653.3633853385093,1675.1111078902413,published_analytical_application
10.0,with_pitch_downhill,-10.0,15.0,1.75,-9.99999826441092,-24.658360673422703,26.608921744197392,21.229957406587992,16.04130994972918,21.491957028080495,16.111512536725357,2354.602632017281,2388.392537904693,published_analytical_application
10.0,with_pitch_downhill,-10.0,15.0,2.0,-9.999992510715396,-25.912438774800396,27.775066759094262,22.44130532205825,16.365883688768633,22.733324426627856,16.444129972012522,3192.546631254252,3242.3622037771984,published_analytical_application
10.0,with_pitch_downhill,-10.0,15.0,2.5,-9.999948938537905,-27.891703941593168,29.63015571236252,24.353139941047097,16.878113121751078,24.70337706434021,16.971958876096863,5272.018337223698,5368.102130144449,published_analytical_application
10.0,with_pitch_downhill,-10.0,15.0,3.0,-9.999845947807025,-29.257873159874148,30.919574072408512,25.672784728028464,17.23160425286819,26.077848713789603,17.34014082073582,7843.556973844291,8007.607142775792,published_analytical_application
10.0,with_pitch_downhill,-10.0,15.0,3.25,-9.999781828245911,-29.73173794123875,31.36832602513263,26.130519553880937,17.35418754834864,26.56129935694945,17.469614648696485,9281.980820301134,9488.524586504387,published_analytical_application
10.0,with_pitch_downhill,-10.0,30.0,1.0,-9.999999999840057,-19.490052044438446,21.905755606500325,11.878880191644503,18.405280059925094,12.03079011336858,18.492985294125067,468.633890652586,474.8547524465703,published_analytical_application
10.0,with_pitch_downhill,-10.0,30.0,1.25,-9.999999986966532,-21.493762901632156,23.70615623442378,13.614144702249712,19.40713547737315,13.794087639023365,19.511025580358194,797.8354642891279,808.9897875195051,published_analytical_application
10.0,with_pitch_downhill,-10.0,30.0,1.5,-9.999999767553012,-23.197561757528977,25.261173109050798,15.08967790410198,20.259034715303876,15.297264544684127,20.37888491812415,1225.8420044984534,1244.0476395078394,published_analytical_application
10.0,with_pitch_downhill,-10.0,30.0,1.75,-9.99999826441092,-24.658360673422703,26.608921744197392,16.35476762665776,20.989432871491502,16.589670061005254,21.125053855195326,1755.3452570587533,1783.1339231095665,published_analytical_application
10.0,with_pitch_downhill,-10.0,30.0,2.0,-9.999992510715396,-25.912438774800396,27.775066759094262,17.440833997628364,21.616466939333858,17.70265116418995,21.767627150926657,2386.846571060441,2427.150181070078,published_analytical_application
10.0,with_pitch_downhill,-10.0,30.0,2.5,-9.999948938537905,-27.891703941593168,29.63015571236252,19.15494969898529,22.606061788117643,19.468963713172595,22.78735786373799,3946.393035283746,4021.948484021013,published_analytical_application
10.0,with_pitch_downhill,-10.0,30.0,3.0,-9.999845947807025,-29.257873159874148,30.919574072408512,20.33813844325039,23.289057204668833,20.701308877542456,23.498733752669068,5860.786780042817,5986.926018570924,published_analytical_application
10.0,with_pitch_downhill,-10.0,30.0,3.25,-9.999781828245911,-29.73173794123875,31.36832602513263,20.748549441651452,23.52593406618233,21.134776046988065,23.74892210074162,6925.829938892783,7083.259740182259,published_analytical_application
10.0,with_pitch_downhill,-10.0,45.0,1.0,-9.999999999840057,-19.490052044438446,21.905755606500325,6.710480154548783,20.852615778053536,6.834514086245491,20.976649709750244,nan,nan,not_evaluated_beyond_sun_application_range
10.0,with_pitch_downhill,-10.0,45.0,1.25,-9.999999986966532,-21.493762901632156,23.70615623442378,8.127317698310522,22.26945330360936,8.274240490948303,22.416376096247145,nan,nan,not_evaluated_beyond_sun_application_range
10.0,with_pitch_downhill,-10.0,45.0,1.5,-9.999999767553012,-23.197561757528977,25.261173109050798,9.332085578241832,23.474220873243098,9.501579360523428,23.643714655524693,nan,nan,not_evaluated_beyond_sun_application_range
10.0,with_pitch_downhill,-10.0,45.0,1.75,-9.99999826441092,-24.658360673422703,26.608921744197392,10.36502746050221,24.507160629739545,10.556824494998539,24.69895766423587,1072.6435923399397,1093.8675584468795,published_analytical_application
10.0,with_pitch_downhill,-10.0,45.0,2.0,-9.999992510715396,-25.912438774800396,27.775066759094262,11.25179865860105,25.393923690884137,11.465571479926773,25.607696512209863,1476.804510448417,1507.1046221485044,published_analytical_application
10.0,with_pitch_downhill,-10.0,45.0,2.5,-9.999948938537905,-27.891703941593168,29.63015571236252,12.651381289988716,26.793444701907458,12.90777265893604,27.04983607085478,2474.305496806773,2529.546375880972,published_analytical_application
10.0,with_pitch_downhill,-10.0,45.0,3.0,-9.999845947807025,-29.257873159874148,30.919574072408512,13.617481633927728,27.759399394958056,13.914009051821235,28.055926812851567,3691.7479976290997,3781.929337089039,published_analytical_application
10.0,with_pitch_downhill,-10.0,45.0,3.25,-9.999781828245911,-29.73173794123875,31.36832602513263,13.952599973572589,28.094427055849977,14.267952676293257,28.409779758570643,4364.576131465678,4476.119484923651,published_analytical_application
20.0,against_pitch_uphill,20.0,15.0,1.0,19.999999999756977,-19.490052330723035,27.926011885777772,24.002325803958346,14.274119792310728,24.17175930807608,14.228720221711606,993.5511003731307,1001.6121185997885,published_analytical_application
